index,id,sentence,from,to,aspect,polarity
1835,1294,They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.,68,92,spinach mushroom calzone,negative
1836,1294,They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.,41,58,canned vegetables,negative
1837,2361,"To celebrate a birthday, three of us went to Mare anticipating great food.",69,73,food,neutral
1838,316,There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $8!,29,47,Blue Point oysters,neutral
1839,316,There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $8!,54,58,beer,neutral
1840,316,There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $8!,62,75,glass of wine,neutral
1841,1393,I really liked the noodle dishes at Rice Avenue compared to their Green Curry dish.,19,32,noodle dishes,positive
1842,1393,I really liked the noodle dishes at Rice Avenue compared to their Green Curry dish.,66,82,Green Curry dish,negative
1843,1317,"But for whatever reason, prices are about twice as high.",25,31,prices,negative
1844,1213,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,91,98,service,negative
1845,1213,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,117,121,food,negative
1846,1281,Great atmoshere and worth every bit.,6,15,atmoshere,positive
1847,2262,"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!",4,19,spicy tuna roll,positive
1848,2262,"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!",47,66,rock shrimp tempura,positive
1849,2262,"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!",86,95,appetizer,positive
1850,3456,The staff was knowledgeable and full of personality.,4,9,staff,positive
1851,1738,Great staff.,6,11,staff,positive
1852,1081,"Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!",43,47,cost,negative
1853,1081,"Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!",63,67,meal,neutral
1854,1081,"Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!",115,119,seat,negative
1855,1117,"To finish off such a delightful dinner experience you must have dessert, especially the White Chocolate Bread Pudding with Gelato and hot chocolate.",64,71,dessert,positive
1856,1117,"To finish off such a delightful dinner experience you must have dessert, especially the White Chocolate Bread Pudding with Gelato and hot chocolate.",88,147,White Chocolate Bread Pudding with Gelato and hot chocolate,positive
1857,1117,"To finish off such a delightful dinner experience you must have dessert, especially the White Chocolate Bread Pudding with Gelato and hot chocolate.",32,38,dinner,positive
1858,306,The banana tower is an amazing dessert as well.,4,16,banana tower,positive
1859,306,The banana tower is an amazing dessert as well.,31,38,dessert,positive
1860,94,"Excellent atmosphere, delicious dishes good and friendly service.",10,20,atmosphere,positive
1861,94,"Excellent atmosphere, delicious dishes good and friendly service.",32,38,dishes,positive
1862,94,"Excellent atmosphere, delicious dishes good and friendly service.",57,64,service,positive
1863,1015,A cool place to hang with your friends for a couple of healthy drinks and desserts.,7,12,place,positive
1864,1015,A cool place to hang with your friends for a couple of healthy drinks and desserts.,63,69,drinks,positive
1865,1015,A cool place to hang with your friends for a couple of healthy drinks and desserts.,74,82,desserts,positive
1866,1901,"Great vibe, lots of people.",6,10,vibe,positive
1867,2422,"I like Mamoun's food as well, but side by side, Kati Rolls just produce tastier food hands down.",16,20,food,positive
1868,2422,"I like Mamoun's food as well, but side by side, Kati Rolls just produce tastier food hands down.",80,84,food,positive
1869,1607,"The service is a bit slow, but harkens back to my years growing up in Napoli, Italy where things are not rushed and when you sit down for dinner the table is yours all night.",4,11,service,negative
1870,1607,"The service is a bit slow, but harkens back to my years growing up in Napoli, Italy where things are not rushed and when you sit down for dinner the table is yours all night.",138,144,dinner,neutral
1871,1607,"The service is a bit slow, but harkens back to my years growing up in Napoli, Italy where things are not rushed and when you sit down for dinner the table is yours all night.",149,154,table,positive
1872,2793,But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.,20,37,icing on the cake,negative
1873,2793,But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.,41,49,tiramisu,negative
1874,2332,Great food and the prices are very reasonable.,6,10,food,positive
1875,2332,Great food and the prices are very reasonable.,19,25,prices,positive
1876,215,Wine list is not huge but def well selected.,0,9,Wine list,conflict
1877,58,"A cool bar with great food, and tons of excellent beer.",7,10,bar,positive
1878,58,"A cool bar with great food, and tons of excellent beer.",22,26,food,positive
1879,58,"A cool bar with great food, and tons of excellent beer.",50,54,beer,positive
1880,536,"Be sure to try the seasonal, and always delicious, specials.",51,59,specials,positive
1881,869,The ambience is authentic and relaxing and we have always received attentive and prompt service.,4,12,ambience,positive
1882,869,The ambience is authentic and relaxing and we have always received attentive and prompt service.,88,95,service,positive
1883,2961,"Fresh, authentic, french cuisine in substantial portions.",18,32,french cuisine,positive
1884,2961,"Fresh, authentic, french cuisine in substantial portions.",48,56,portions,positive
1885,1355,"Drinks got screwed up, she acted put upon.",0,6,Drinks,negative
1886,2085,The one vegetarian entree (Abby's treasure) was actually quite a surprise - it was delicious and had wintermelon covering an assortment of fresh mushrooms and vegetables.,8,25,vegetarian entree,positive
1887,2085,The one vegetarian entree (Abby's treasure) was actually quite a surprise - it was delicious and had wintermelon covering an assortment of fresh mushrooms and vegetables.,27,42,Abby's treasure,positive
1888,2085,The one vegetarian entree (Abby's treasure) was actually quite a surprise - it was delicious and had wintermelon covering an assortment of fresh mushrooms and vegetables.,101,112,wintermelon,positive
1889,2085,The one vegetarian entree (Abby's treasure) was actually quite a surprise - it was delicious and had wintermelon covering an assortment of fresh mushrooms and vegetables.,125,169,assortment of fresh mushrooms and vegetables,positive
1890,1173,"At 5 dumplings for $1, you just cannot go wrong.",5,14,dumplings,positive
1891,1470,But the pizza is way to expensive.,8,13,pizza,negative
1892,2457,"And the staff is also young, energeic and hot!!!!",8,13,staff,positive
1893,505,"Even better, they know how to cook French classics like Steak au Poivre and Onglet without burning it to death or overcooking it.",56,71,Steak au Poivre,positive
1894,505,"Even better, they know how to cook French classics like Steak au Poivre and Onglet without burning it to death or overcooking it.",76,82,Onglet,positive
1895,842,"Service was decent, but not as smooth as I would expect from a place with these prices and reputation.",0,7,Service,conflict
1896,842,"Service was decent, but not as smooth as I would expect from a place with these prices and reputation.",80,86,prices,negative
1897,842,"Service was decent, but not as smooth as I would expect from a place with these prices and reputation.",91,101,reputation,positive
1898,1595,We had a wonderful meal at Naples 45 a month ago on a visit to NYC.,19,23,meal,positive
1899,2150,Good drink.,5,10,drink,positive
1900,2443,"Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.",6,10,food,positive
1901,2443,"Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.",12,38,spinach and corn dumplings,positive
1902,2443,"Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.",91,98,service,positive
1903,2443,"Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.",121,129,bathroom,positive
1904,2443,"Great food (spinach and corn dumplings and massamman curry), very friendly and no nonsense service and a clean and funky bathroom.",43,58,massamman curry,positive
1905,2010,We had a girls' night dinner here for restaurant week.,22,28,dinner,neutral
1906,3483,"However, I was there for a work dinner not long ago when my colleague from London noticed a very large waterbug on the ceiling.",119,126,ceiling,negative
1907,3483,"However, I was there for a work dinner not long ago when my colleague from London noticed a very large waterbug on the ceiling.",32,38,dinner,neutral
1908,255,My chow fun and chow see was really bland and oily.,3,24,chow fun and chow see,negative
1909,828,"Even though I made the reservation at 3pm for the same night through Dinnerbroker, we were seated at a table with one of the best view!",103,108,table,positive
1910,828,"Even though I made the reservation at 3pm for the same night through Dinnerbroker, we were seated at a table with one of the best view!",23,34,reservation,positive
1911,828,"Even though I made the reservation at 3pm for the same night through Dinnerbroker, we were seated at a table with one of the best view!",91,97,seated,positive
1912,3553,"we did notice however, that some tables had what looked like pita instead of naan.",61,65,pita,negative
1913,3553,"we did notice however, that some tables had what looked like pita instead of naan.",77,81,naan,negative
1914,315,"I didn't take a look at the rest menu, but the oysters were fantastic.",33,37,menu,neutral
1915,315,"I didn't take a look at the rest menu, but the oysters were fantastic.",47,54,oysters,positive
1916,3282,The grilled cheese at home afterwards was better.!!,4,18,grilled cheese,positive
1917,2219,The red sliding doors may be unique but they do not block off the cold air from the outside.,16,21,doors,conflict
1918,666,"Great service, great food.",6,13,service,positive
1919,666,"Great service, great food.",21,25,food,positive
1920,1910,"The food is expensive, but worth every bite.",4,8,food,conflict
1921,1018,"sometimes i get bad food and bad service, sometimes i get good good and bad service.",20,24,food,negative
1922,1018,"sometimes i get bad food and bad service, sometimes i get good good and bad service.",33,40,service,negative
1923,1018,"sometimes i get bad food and bad service, sometimes i get good good and bad service.",76,83,service,negative
1924,1018,"sometimes i get bad food and bad service, sometimes i get good good and bad service.",63,67,good,positive
1925,39,When we were finally seated our waitress came by twice-1 for our order and 2-for our check.,32,40,waitress,negative
1926,39,When we were finally seated our waitress came by twice-1 for our order and 2-for our check.,85,90,check,neutral
1927,2247,In summer-eat outside on a terrace (another great feature of Suan)!!!,27,34,terrace,positive
1928,2458,"It's the perfect restaurant for NY life style, it got cool design, awsome drinks and food and lot's of good looking people eating and hanging at the pink bar...",59,65,design,positive
1929,2458,"It's the perfect restaurant for NY life style, it got cool design, awsome drinks and food and lot's of good looking people eating and hanging at the pink bar...",74,80,drinks,positive
1930,2458,"It's the perfect restaurant for NY life style, it got cool design, awsome drinks and food and lot's of good looking people eating and hanging at the pink bar...",85,89,food,positive
1931,2458,"It's the perfect restaurant for NY life style, it got cool design, awsome drinks and food and lot's of good looking people eating and hanging at the pink bar...",154,157,bar,neutral
1932,1959,We did have to wait at the bar for approx.,27,30,bar,neutral
1933,3228,"If you love seafood, you would love this place!",12,19,seafood,positive
1934,3228,"If you love seafood, you would love this place!",41,46,place,positive
1935,1837,"Good, fast service.",11,18,service,positive
1936,1296,They charge different prices all the time.,22,28,prices,negative
1937,2245,"I was in love with Pongsri on 48th, but compared to Suan it is slow in service and overpriced.",71,78,service,negative
1938,2028,"My friends and I experienced amazing cheese and a delicious, new summer menu at Artisanal last night.",37,43,cheese,positive
1939,2028,"My friends and I experienced amazing cheese and a delicious, new summer menu at Artisanal last night.",72,76,menu,positive
1940,1916,"It's charmingly small and that leads to an atmoshere that is extremely cozy and romantic, even.",43,52,atmoshere,positive
1941,343,It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.,82,98,Japanese cuisine,negative
1942,165,"In terms of the food itself -- nothing special, we limited ourselves to several appetizers.",16,20,food,neutral
1943,165,"In terms of the food itself -- nothing special, we limited ourselves to several appetizers.",80,90,appetizers,neutral
1944,2508,Love the Jazz bands on Fri and Sat.,9,19,Jazz bands,positive
1945,3114,"To begin, we were told there was a 30 minute wait and started to leave, when the hostess offered to call us on our cell phone when the table was ready.",81,88,hostess,positive
1946,3114,"To begin, we were told there was a 30 minute wait and started to leave, when the hostess offered to call us on our cell phone when the table was ready.",45,49,wait,negative
1947,3114,"To begin, we were told there was a 30 minute wait and started to leave, when the hostess offered to call us on our cell phone when the table was ready.",135,140,table,positive
1948,492,The servers give you some sample slices of your order while you wait (shortly I might add).,4,11,servers,positive
1949,1886,The service was ok.,4,11,service,neutral
1950,3512,"When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not Mcdonald's, every place makes things differently While it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.",31,35,dish,neutral
1951,3156,"Don't expect to sit down inside though, there are only a few tables and they are always full.",61,67,tables,negative
1952,1947,"The staff is accomodating, the ambiance is exciting and yet relaxed, and the food is out of this world!",4,9,staff,positive
1953,1947,"The staff is accomodating, the ambiance is exciting and yet relaxed, and the food is out of this world!",31,39,ambiance,positive
1954,1947,"The staff is accomodating, the ambiance is exciting and yet relaxed, and the food is out of this world!",77,81,food,positive
1955,1929,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",4,8,food,positive
1956,1929,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",32,47,halibut special,positive
1957,1929,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",64,69,steak,positive
1958,1929,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",80,87,service,positive
1959,740,The manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.,4,11,manager,negative
1960,740,The manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.,72,76,bill,neutral
1961,2797,it's the only place you can get yummy authentic japanese comfort food.,48,69,japanese comfort food,positive
1962,409,We took advanatage of the half price sushi deal on saturday so it was well worth it.,26,47,half price sushi deal,positive
1963,3442,we came here on a crowded saturday night and were seated right away despite being 15 minutes late for our reservation.,106,117,reservation,neutral
1964,3442,we came here on a crowded saturday night and were seated right away despite being 15 minutes late for our reservation.,50,56,seated,positive
1965,158,We were fast to order the appetizer platter since we were very hungry.,26,43,appetizer platter,neutral
1966,3186,"The staff are attentive, and have smiles on their faces.",4,9,staff,positive
1967,52,"No dress codes, no attitudes, plenty of comfort companionship, a great place to relax in an always busy Midtown.",3,14,dress codes,positive
1968,52,"No dress codes, no attitudes, plenty of comfort companionship, a great place to relax in an always busy Midtown.",19,28,attitudes,positive
1969,52,"No dress codes, no attitudes, plenty of comfort companionship, a great place to relax in an always busy Midtown.",71,76,place,positive
1970,2125,"Largest and freshest pieces of sushi, and delicious!",21,36,pieces of sushi,positive
1971,3371,Even the pasta is delicious here (a rarity in New York pizza restaurants).,9,14,pasta,positive
1972,2115,"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.",26,30,menu,negative
1973,2115,"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.",82,91,dumplings,neutral
1974,2115,"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.",99,108,appetizer,negative
1975,1546,"Maybe I say so because it looked promising for people who like artery-clogging jewish deli food, but turns out to be poorly run and awful.",79,95,jewish deli food,conflict
1976,753,After my 3rd time the manager remembered me and treated me like an usual customer.,22,29,manager,positive
1977,3165,now if they could only get a toaster.,29,36,toaster,negative
1978,3505,"When he's not making authentic Neapolitan pizza in the open brick oven or lightly frying zucchini blossoms, he's visiting the regulars (a growing legion) and checking on newcomers.",31,47,Neapolitan pizza,positive
1979,3505,"When he's not making authentic Neapolitan pizza in the open brick oven or lightly frying zucchini blossoms, he's visiting the regulars (a growing legion) and checking on newcomers.",89,106,zucchini blossoms,positive
1980,1747,Wait staff is blantently unappreciative of your business but its the best pie on the UWS!,0,10,Wait staff,negative
1981,1747,Wait staff is blantently unappreciative of your business but its the best pie on the UWS!,74,77,pie,positive
1982,1481,"The ingredients taste fresher, the crust is thinner and crispier, the slice is less oily, and it's never burnt like it occasionally is at Joe's.",4,15,ingredients,positive
1983,1481,"The ingredients taste fresher, the crust is thinner and crispier, the slice is less oily, and it's never burnt like it occasionally is at Joe's.",35,40,crust,positive
1984,1481,"The ingredients taste fresher, the crust is thinner and crispier, the slice is less oily, and it's never burnt like it occasionally is at Joe's.",70,75,slice,positive
1985,1767,Fish is so very fresh.,0,4,Fish,positive
1986,634,The prices were CHEAP compared to the quality of service and food.,4,10,prices,positive
1987,634,The prices were CHEAP compared to the quality of service and food.,49,56,service,positive
1988,634,The prices were CHEAP compared to the quality of service and food.,61,65,food,positive
1989,968,"Top spot in town for Vietnamese classics, better than places that cost a lot more.",21,40,Vietnamese classics,positive
1990,2300,less wait time for me!,5,14,wait time,positive
1991,1039,"The decor is really blah, and not at all hip or happening.",4,9,decor,negative
1992,3138,"Having discovered Ping's on the internet, we entered with qualms but were instantly put to ease by the fish tanks that greet you as u walk in.",103,113,fish tanks,positive
1993,1547,It appears to be the owner's first venture and it shows.,21,26,owner,negative
1994,2597,"I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.",80,85,pizza,positive
1995,715,We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.,16,20,beef,negative
1996,715,We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.,25,43,noodle soup dishes,negative
1997,715,We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.,73,77,menu,negative
1998,2160,They have a huge selection of different cream cheeses and all of their salads are great.,40,53,cream cheeses,positive
1999,2160,They have a huge selection of different cream cheeses and all of their salads are great.,71,77,salads,positive
2000,3437,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,4,20,lobster sandwich,positive
2001,3437,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,37,71,spaghetti with Scallops and Shrimp,positive
2002,939,The food was authentic.,4,8,food,positive
2003,3140,The dim sum is delectable while the prices are quite easy on the wallet.,4,11,dim sum,positive
2004,3140,The dim sum is delectable while the prices are quite easy on the wallet.,36,42,prices,positive
2005,1714,"I only tried a simple dish of spinach ravioli in a light oil and garlic sauce, but it actually faired better than most NYC Italian joints I've tried similar dishes at.",30,77,spinach ravioli in a light oil and garlic sauce,positive
2006,1714,"I only tried a simple dish of spinach ravioli in a light oil and garlic sauce, but it actually faired better than most NYC Italian joints I've tried similar dishes at.",22,26,dish,positive
2007,1714,"I only tried a simple dish of spinach ravioli in a light oil and garlic sauce, but it actually faired better than most NYC Italian joints I've tried similar dishes at.",157,163,dishes,neutral
2008,337,The worst excuse for Japanese food I've ever encountered.,21,34,Japanese food,negative
2009,764,I ordered a Chicken Teriyaki dish and found that the chicken was extremely dry.,12,33,Chicken Teriyaki dish,negative
2010,764,I ordered a Chicken Teriyaki dish and found that the chicken was extremely dry.,53,60,chicken,negative
2011,1329,"We had reservations at 9pm, but was not seated until 10:15pm.",7,19,reservations,negative
2012,3198,We had Pam's special fried fish and it was amazing.,7,31,Pam's special fried fish,positive
2013,3325,There is no excuse for such lousy service!,34,41,service,negative
2014,3304,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,21,40,New England Chowder,positive
2015,3304,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,92,106,Lobster Bisque,positive
2016,3608,"So, a little inconsistency there but either way, both pizzas were really good.",54,60,pizzas,positive
2017,3203,"Overall the restaurant is more expensive than our other sushi favorites, but everything was delicious.",56,61,sushi,neutral
2018,3499,Not enough wines by the glass either.,11,29,wines by the glass,negative
2019,694,I had the duck breast special on my last visit and it was incredible.,10,29,duck breast special,positive
2020,831,I must say it's a little pricey for the food because it was not as spectacular as the view.,40,44,food,negative
2021,271,These innovators of french indian fusion do a great job of making dishes as interesting as possible while still being accessible.,20,40,french indian fusion,positive
2022,271,These innovators of french indian fusion do a great job of making dishes as interesting as possible while still being accessible.,66,72,dishes,positive
2023,2677,"Just don't take the seat between the bar and the back half of the restaurant, i saw a woman get nudged 40times sitting there.",20,24,seat,negative
2024,2677,"Just don't take the seat between the bar and the back half of the restaurant, i saw a woman get nudged 40times sitting there.",37,40,bar,neutral
2025,844,No gimmicks here -- the food speaks for itself in its freshness and preparation.,24,28,food,positive
2026,551,"We were worried we would have trouble getting in, but somehow managed to have a short wait.",86,90,wait,positive
2027,3709,My wife had the fried shrimp which are huge and loved it.,16,28,fried shrimp,positive
2028,1704,One should not go to Lucky Strike for the food.,42,46,food,negative
2029,1196,The service is awful--the last time I was there (and I do mean the last time) we were told that they needed our table so we would have to leave.,4,11,service,negative
2030,1196,The service is awful--the last time I was there (and I do mean the last time) we were told that they needed our table so we would have to leave.,112,117,table,negative
2031,3689,We could only get through an appetizer and cheese fondue.,29,38,appetizer,neutral
2032,3689,We could only get through an appetizer and cheese fondue.,43,56,cheese fondue,neutral
2033,3472,Both times we waited well over a half hour for a table (even though we had reservations).,49,54,table,negative
2034,3472,Both times we waited well over a half hour for a table (even though we had reservations).,75,87,reservations,negative
2035,16,"night without a reservation, we had to wait at the bar for a little while, but the manager was so nice and made our wait a great experience.",83,90,manager,positive
2036,16,"night without a reservation, we had to wait at the bar for a little while, but the manager was so nice and made our wait a great experience.",16,27,reservation,neutral
2037,16,"night without a reservation, we had to wait at the bar for a little while, but the manager was so nice and made our wait a great experience.",51,54,bar,neutral
2038,16,"night without a reservation, we had to wait at the bar for a little while, but the manager was so nice and made our wait a great experience.",116,120,wait,positive
2039,2253,Try the green curry!!!,8,19,green curry,positive
2040,3425,We had the scallops as an appetizer and they were delicious and the sauce was wonderful.,11,19,scallops,positive
2041,3425,We had the scallops as an appetizer and they were delicious and the sauce was wonderful.,26,35,appetizer,positive
2042,3425,We had the scallops as an appetizer and they were delicious and the sauce was wonderful.,68,73,sauce,positive
2043,2698,We were also seated promptly at the time of our reservation and the service was very quick and professional.,68,75,service,positive
2044,2698,We were also seated promptly at the time of our reservation and the service was very quick and professional.,48,59,reservation,positive
2045,2496,"You rarely have to wait for a seat and the currys (masaman, green, red) are full of flavor and come super spicy if you ask for it.",30,34,seat,positive
2046,2496,"You rarely have to wait for a seat and the currys (masaman, green, red) are full of flavor and come super spicy if you ask for it.",43,71,"currys (masaman, green, red)",positive
2047,2496,"You rarely have to wait for a seat and the currys (masaman, green, red) are full of flavor and come super spicy if you ask for it.",84,90,flavor,positive
2048,124,The food there are sastifying.,4,8,food,positive
2049,630,I highly recommend visiting this restaurant and having dinner and drinks!,55,61,dinner,positive
2050,630,I highly recommend visiting this restaurant and having dinner and drinks!,66,72,drinks,positive
2051,267,The bar is very well stocked with interesting beers and well priced wines.,4,7,bar,positive
2052,267,The bar is very well stocked with interesting beers and well priced wines.,46,51,beers,positive
2053,267,The bar is very well stocked with interesting beers and well priced wines.,68,73,wines,positive
2054,267,The bar is very well stocked with interesting beers and well priced wines.,61,67,priced,positive
2055,2657,"Last memorial day, I tried to make reservations but was told they were closed that weekend (interesting, but...).",35,47,reservations,negative
2056,920,The food was good.,4,8,food,positive
2057,2976,"Great wine selection, Gigondas is worth the price, and the house champagne is a great value.",6,20,wine selection,positive
2058,2976,"Great wine selection, Gigondas is worth the price, and the house champagne is a great value.",22,30,Gigondas,positive
2059,2976,"Great wine selection, Gigondas is worth the price, and the house champagne is a great value.",59,74,house champagne,positive
2060,2976,"Great wine selection, Gigondas is worth the price, and the house champagne is a great value.",44,49,price,neutral
2061,2408,"at night, but it's hard to hear your own conversation with everyone else competing for that same luxury - the music playing in the background is also voluminous.",110,115,music,negative
2062,304,I have enjoyed everything I have ever gotten and the fish is so fresh and always prepared in a great way.,53,57,fish,positive
2063,3225,I particularly love their yellowfun tuna and their mussel selection.,26,40,yellowfun tuna,positive
2064,3225,I particularly love their yellowfun tuna and their mussel selection.,51,67,mussel selection,positive
2065,3154,I love to visit Murrays for my bagel fix.,31,36,bagel,positive
2066,2348,"We made early dinner reservations and were thoroughly impressed, reminds me of my grandfather, its old school Italian scenery with lots of fun stuff to admire.",118,125,scenery,positive
2067,2348,"We made early dinner reservations and were thoroughly impressed, reminds me of my grandfather, its old school Italian scenery with lots of fun stuff to admire.",14,33,dinner reservations,positive
2068,921,The place was nice and calm.,4,9,place,positive
2069,532,Cheese plate is a varied delight and great bargain at $10.,0,12,Cheese plate,positive
2070,1972,I could have drank 4 glasses of water and still been parched - so watch out.,21,37,glasses of water,neutral
2071,553,"When we sat, we got great and fast service.",35,42,service,positive
2072,1681,"Most of the servers are very attentive, friendly and quite attractive.",12,19,servers,positive
2073,1734,Service is average.,0,7,Service,neutral
2074,2558,But they've done a really nice job of offering all the typical pizzeria faves plus some terrific specials like the Godmother pizza (a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usual).,115,230,Godmother pizza (a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usual),positive
2075,2558,But they've done a really nice job of offering all the typical pizzeria faves plus some terrific specials like the Godmother pizza (a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usual).,97,105,specials,positive
2076,3683,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.",14,22,sandwich,neutral
2077,3683,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.",39,52,plastic forks,neutral
2078,3683,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.",73,77,pita,neutral
2079,3683,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.",87,101,hummus platter,neutral
2080,2715,"The steak is good, the fish is good and the sushi was surprisingly great.",4,9,steak,positive
2081,2715,"The steak is good, the fish is good and the sushi was surprisingly great.",23,27,fish,positive
2082,2715,"The steak is good, the fish is good and the sushi was surprisingly great.",44,49,sushi,positive
2083,2295,I am reluctant to write because I would not want my jem of a pizza place to become overcrowded.,61,66,pizza,positive
2084,3513,"The service was poor, restaurant poorly lit, staff not very attentive and I would have rather eaten at a Mcdonald's than this joint.",4,11,service,negative
2085,3513,"The service was poor, restaurant poorly lit, staff not very attentive and I would have rather eaten at a Mcdonald's than this joint.",45,50,staff,negative
2086,2192,"My GF and I still choose to eat there a lot because of diverse cocktails, the chill decor, and the decent sushi.",63,72,cocktails,positive
2087,2192,"My GF and I still choose to eat there a lot because of diverse cocktails, the chill decor, and the decent sushi.",84,89,decor,positive
2088,2192,"My GF and I still choose to eat there a lot because of diverse cocktails, the chill decor, and the decent sushi.",106,111,sushi,positive
2089,2020,We ended the dinner with a surprisingly light and flaky apple tarte tatin.,56,73,apple tarte tatin,positive
2090,2020,We ended the dinner with a surprisingly light and flaky apple tarte tatin.,13,19,dinner,neutral
2091,915,The buffet had a nice selection.,4,10,buffet,positive
2092,915,The buffet had a nice selection.,22,31,selection,positive
2093,1768,Waitstaff are very friendly.,0,9,Waitstaff,positive
2094,1664,Service was slow had to wait to order and get food although not crowded.,0,7,Service,negative
2095,1664,Service was slow had to wait to order and get food although not crowded.,46,50,food,neutral
2096,3690,Will have to return to try the chocolate!,31,40,chocolate,positive
2097,2827,"The food was below average, the service was pathetic, there was no ambience at all.",4,8,food,negative
2098,2827,"The food was below average, the service was pathetic, there was no ambience at all.",32,39,service,negative
2099,2827,"The food was below average, the service was pathetic, there was no ambience at all.",67,75,ambience,negative
2100,1585,I REALLY ENJOYED THE SHOWS PUT ON BY THE ACTORS.,21,26,SHOWS,positive
2101,1585,I REALLY ENJOYED THE SHOWS PUT ON BY THE ACTORS.,41,47,ACTORS,positive
2102,2163,Our first time in New York and we had to try a New York Bagel.,47,61,New York Bagel,neutral
2103,3443,service was efficient courteous.,0,7,service,positive
2104,412,The miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past.,4,13,miso soup,negative
2105,412,The miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past.,36,40,fish,negative
2106,412,The miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past.,21,27,flavor,negative
2107,2154,They are the best bagels I've had.,18,24,bagels,positive
2108,1667,I've read some of the previews reviews - people are either not New Yorkers or have more appreciation for ambience then food.,105,113,ambience,neutral
2109,1667,I've read some of the previews reviews - people are either not New Yorkers or have more appreciation for ambience then food.,119,123,food,neutral
2110,426,"Toons has recently been redone, so it's now a very attractive space.",62,67,space,positive
2111,1964,"$160 for 2 filets, 2 sides, an appetizer and drinks.",11,17,filets,neutral
2112,1964,"$160 for 2 filets, 2 sides, an appetizer and drinks.",21,26,sides,neutral
2113,1964,"$160 for 2 filets, 2 sides, an appetizer and drinks.",31,40,appetizer,neutral
2114,1964,"$160 for 2 filets, 2 sides, an appetizer and drinks.",45,51,drinks,neutral
2115,3380,"While the prices are nothing special, the portions are huge.",10,16,prices,neutral
2116,3380,"While the prices are nothing special, the portions are huge.",42,50,portions,positive
2117,3185,"Its a nice quiet location to go eat a good meal, relax, be able to talk and have a very good time.",17,25,location,positive
2118,3185,"Its a nice quiet location to go eat a good meal, relax, be able to talk and have a very good time.",43,47,meal,positive
