index,id,sentence,from,to,aspect,polarity
1355,1746,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",132,155,island backlit keyboard,positive
1356,1746,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",165,182,multi-touch mouse,positive
1357,1746,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",22,27,mouse,neutral
1358,79,The OS takes some getting used to especially after being a Windows user for so long but the learning curve is so worth it!,4,6,OS,conflict
1359,79,The OS takes some getting used to especially after being a Windows user for so long but the learning curve is so worth it!,59,66,Windows,neutral
1360,313,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",17,22,iWork,neutral
1361,313,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",47,55,programs,neutral
1362,313,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",121,137,Microsoft Office,neutral
1363,313,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",60,75,word processing,neutral
1364,313,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",77,89,spreadsheets,neutral
1365,313,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",95,108,presentations,neutral
1366,1694,"Overall, I experienced a huge change in that my mac runs pretty fast compared to my old PC.",52,56,runs,positive
1367,174,When I got the computer back and realizwed it still was not correct HP told me it was out of warranty and now it was my problem.,93,101,warranty,neutral
1368,2452,It also came with a built it web cam which is great because I can see an communicate with my family members back home.,20,36,built it web cam,positive
1369,2751,Good monitor and performed well.,5,12,monitor,positive
1370,2751,Good monitor and performed well.,17,26,performed,positive
1371,2524,It was secure and easy to navigate.,26,34,navigate,positive
1372,1598,"I was a little weary at purchasing another 13"" macbook almost 2 years later but t looks like the newer macbooks have gotten its current line of graphics cards in order this time around.",144,158,graphics cards,positive
1373,267,The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,18,31,bluray player,neutral
1374,267,The machine has a bluray player the book has no mention of it or how to connect it to your HDTV.,36,40,book,negative
1375,2182,They are by far the easiest systems to actually learn about computers with.,28,35,systems,positive
1376,561,this apple navigates you thru the unexplored world of the internet.,58,66,internet,neutral
1377,154,"The video card is great for media, and above average for gaming, but not a gamers first choice.",4,14,video card,conflict
1378,154,"The video card is great for media, and above average for gaming, but not a gamers first choice.",57,63,gaming,positive
1379,154,"The video card is great for media, and above average for gaming, but not a gamers first choice.",28,33,media,positive
1380,100,"I had of course bought a 3 year warranty, so I sent it in to be replaced and (almost 2 months later) the dv4 is what the sent me as a replacement.",25,40,3 year warranty,neutral
1381,1444,"Apparently there is a manufacturing defect, something with the amount of thermal paste.",73,86,thermal paste,negative
1382,1796,Despite the claims of the Apple apologists (a vice of which I am recently myself reformed) the internals of Mac laptops are NO different from PCs' at this point.,95,104,internals,negative
1383,753,Took several hours with customer support before I could even start the PC out of the box.,24,40,customer support,negative
1384,411,Asus facial recognition doesn't work and windows logon isn't either.,5,23,facial recognition,negative
1385,411,Asus facial recognition doesn't work and windows logon isn't either.,41,54,windows logon,negative
1386,988,Windows Vista makes this computer almost unusable for online service.,0,13,Windows Vista,negative
1387,988,Windows Vista makes this computer almost unusable for online service.,54,68,online service,negative
1388,1071,"I contacted Acer and they are giving me FREE recovery DVDs, so don't go and pay for them, just ask for them and they should give them to you.",45,58,recovery DVDs,positive
1389,2830,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,49,55,webcam,neutral
1390,2830,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,64,72,keyboard,neutral
1391,2830,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,120,125,carry,positive
1392,2701,Can listen to my music and watch my videos with ease and with a great display.,70,77,display,positive
1393,2968,"Otherwise, all other features are a 1",21,29,features,neutral
1394,1723,The performance is awesome.,4,15,performance,positive
1395,286,The display is beyond horrible.,4,11,display,negative
1396,1411,There is hardly any memory on the computer's hard drive.,20,26,memory,negative
1397,1411,There is hardly any memory on the computer's hard drive.,45,55,hard drive,negative
1398,1956,"Actually, I had noticed the one on the sales floor also didn't have sound!",68,73,sound,negative
1399,1469,"Next, most Acer laptop fans are on the bottom which is right on your laptop.",23,27,fans,neutral
1400,2833,the laptop preformed pretty well.,11,20,preformed,positive
1401,298,I got my MacBook Pro because I wanted to do all the stuff I need to do without worrying about the system quitting on me or freezing for a few minutes.,98,104,system,neutral
1402,1447,I loved the netbook (minus the fact that it was windows OS) until this started happening.,48,58,windows OS,negative
1403,1810,"The minute you fire it up it's all good, very easy user interface.",51,65,user interface,positive
1404,1419,  I actually contact Toshiba before I started having problem and was given run around after I supplied serial number in order to delay me sending in laptop until after warrenty expired.,168,176,warrenty,negative
1405,1660,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",12,16,iDVD,positive
1406,1660,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",20,27,program,positive
1407,1660,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",127,134,program,positive
1408,459,After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,20,30,hard drive,neutral
1409,459,After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,35,42,battery,negative
1410,2884,"I love the easy to see screen, and It works well for work, persoal or just play.",23,29,screen,positive
1411,2884,"I love the easy to see screen, and It works well for work, persoal or just play.",38,43,works,positive
1412,2082,"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.",66,81,word processing,neutral
1413,2082,"If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.",41,48,surfing,neutral
1414,1391,the mouse pad and buttons are the worst i've ever seen.,4,13,mouse pad,negative
1415,1391,the mouse pad and buttons are the worst i've ever seen.,18,25,buttons,negative
1416,2257,Awesome graphics!,8,16,graphics,positive
1417,2617,It really is perfect for work and play.,34,38,play,positive
1418,2617,It really is perfect for work and play.,25,29,work,positive
1419,2653,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",73,91,Intel i processors,negative
1420,2653,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",119,123,edge,negative
1421,2653,"The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).",129,134,edges,negative
1422,2674,One drawback I noticed was sound quality via USB.,27,48,sound quality via USB,negative
1423,519,"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.",4,16,battery life,negative
1424,519,"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.",132,140,warranty,negative
1425,519,"The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.",62,83,extended life battery,conflict
1426,1534,"I have had another Mac, but it got slow due to an older operating system.",56,72,operating system,negative
1427,105,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",48,66,Windows XP drivers,negative
1428,105,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",75,85,sound card,negative
1429,105,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",121,130,Windows 7,positive
1430,3065,"I'ts nice to have the higher-end laptops, but this fits my budget and the features I need.",74,82,features,positive
1431,3065,"I'ts nice to have the higher-end laptops, but this fits my budget and the features I need.",59,65,budget,positive
1432,2057,"Was disappointed to find out that the model had been discontinued, apparently because of known motherboard problems.",95,106,motherboard,negative
1433,251,"Well, I started using Google Chrome, which is a little better, but it freezes too sometimes.",22,35,Google Chrome,conflict
1434,2073,"Also the speakers are not very loud, But it is a netbook.",9,17,speakers,negative
1435,2890,LOVE THIS LAPTOP WONDERFUL PRICE FOR WHAT YOU GET!,27,32,PRICE,positive
1436,508,Just a black screen!,13,19,screen,negative
1437,2352,A key contributor that led me to Mac is the art aspect.,44,54,art aspect,positive
1438,1923,"Eventually my battery wouldn't charge, so unless I had it plugged in it wouldn't even power on.",14,21,battery,negative
1439,2631,"Purchased for development purposes, but it has turned into my everyday laptop as well for surfing, e-mail, etc.",90,97,surfing,positive
1440,2851,My first problem was with the pre-loaded Norton Firewall/Security program.,30,73,pre-loaded Norton Firewall/Security program,negative
1441,2741,"I had a USB connect but, i can't use it because it is not compatible.",8,19,USB connect,negative
1442,398,"Accordingly, I have decided to NEVER purchase another HP product (my five year old Compaq) lasted 5-years before the hard drive crashed.",117,127,hard drive,negative
1443,329,"I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers).",97,104,expense,negative
1444,2069,"I am not going to sit here and complain about it not having a cd drive and what not because it is a netbook, it is made to be compact and if you want all the other stuff get a laptop.",62,70,cd drive,conflict
1445,2081,I love the multi-touch trackpad.,11,31,multi-touch trackpad,positive
1446,406,HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,33,52,extended warranties,negative
1447,406,HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,60,64,cost,negative
1448,14,"Not too much ""junk"" software to remove.",20,28,software,positive
1449,1076,System is loosing about 20% of performance because of that.,31,42,performance,negative
1450,1076,System is loosing about 20% of performance because of that.,0,6,System,negative
1451,2395,"It is easy to use, good quality and good price.",24,31,quality,positive
1452,2395,"It is easy to use, good quality and good price.",41,46,price,positive
1453,2395,"It is easy to use, good quality and good price.",14,17,use,positive
1454,1562,"The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it!",22,36,Apple keyboard,neutral
1455,1562,"The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it!",44,57,PC's keyboard,neutral
1456,2786,The extended warranty for the $4000 and up computers was the only one available for purchase on the drop drown menu.,4,21,extended warranty,neutral
1457,2724,"Only issue is that it is a little slow, and I'm fixing that by adding more RAM.",75,78,RAM,neutral
1458,854,"  The hard drive crashed as well, and I had to buy a new  power cord.",6,16,hard drive,negative
1459,854,"  The hard drive crashed as well, and I had to buy a new  power cord.",58,68,power cord,negative
1460,253,Another issue I have with it is the battery.,36,43,battery,negative
1461,881,"After 2 months of complaints, Asus finally sent the right power supply to my techies.",58,70,power supply,neutral
1462,881,"After 2 months of complaints, Asus finally sent the right power supply to my techies.",77,84,techies,neutral
1463,486,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",24,49,Sony Sonic Stage software,neutral
1464,486,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",55,63,speakers,positive
1465,486,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",72,81,subwoofer,positive
1466,486,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",186,207,extended life battery,neutral
1467,486,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",216,228,Docking port,neutral
1468,486,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",120,135,bluetooth mouse,neutral
1469,486,"That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.",154,171,bluetooth enabled,negative
1470,1487,"My MacBook Pro works like a dream, it has never overheated, or even been slightly warm for that matter.",15,20,works,positive
1471,2508,PC users use the Powerpoint program for slide-show presentation and Mac users utilize Keynote.,86,93,Keynote,neutral
1472,2508,PC users use the Powerpoint program for slide-show presentation and Mac users utilize Keynote.,17,35,Powerpoint program,neutral
1473,2571,"I get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, I can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room.",34,38,size,positive
1474,2571,"I get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, I can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room.",147,151,size,positive
1475,1435,"It takes me approximately 3 tries to get to each site, then after closing the browser and reopening it it actually works.",78,85,browser,neutral
1476,2748,"Easy to carry, can be taken anywhere, can be hooked up to printers,headsets.",8,13,carry,positive
1477,350,also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard.,9,17,keyboard,negative
1478,350,also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard.,229,237,keyboard,negative
1479,1925,"When I got my laptop back after this first instance it worked okay for a little bit then I started expeirencing issues again, everything from programs and drivers failing again, to it powering off for no reason, to locking up and freezing and just all sorts of issues.",142,150,programs,negative
1480,1925,"When I got my laptop back after this first instance it worked okay for a little bit then I started expeirencing issues again, everything from programs and drivers failing again, to it powering off for no reason, to locking up and freezing and just all sorts of issues.",155,162,drivers,negative
1481,2749,Love that it doesn't take up space like a regular computer.,29,34,space,positive
1482,769,Asked the customer service rep.,10,30,customer service rep,neutral
1483,3046,"So, I took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.",58,74,genius bar staff,negative
1484,3046,"So, I took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.",102,105,fan,neutral
1485,3046,"So, I took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.",109,116,boot up,neutral
1486,1596,"Just keep in mind the graphics is not dedicated so loading the movie almost took a minute, but it ran fairly smooth for a non-dedicated graphics card.",22,30,graphics,conflict
1487,1596,"Just keep in mind the graphics is not dedicated so loading the movie almost took a minute, but it ran fairly smooth for a non-dedicated graphics card.",122,149,non-dedicated graphics card,conflict
1488,2736,"Needs Power and Mouse Cable to Plug in back instead of side, In the way of operating a mouse in small area.",16,27,Mouse Cable,negative
1489,2736,"Needs Power and Mouse Cable to Plug in back instead of side, In the way of operating a mouse in small area.",87,92,mouse,negative
1490,1047,"-4 RAM slots, 2 HDD Bays*, 16GB RAM support -No Wireless Issues, at least for me.",3,12,RAM slots,neutral
1491,1047,"-4 RAM slots, 2 HDD Bays*, 16GB RAM support -No Wireless Issues, at least for me.",16,24,HDD Bays,neutral
1492,1047,"-4 RAM slots, 2 HDD Bays*, 16GB RAM support -No Wireless Issues, at least for me.",27,43,16GB RAM support,neutral
1493,1047,"-4 RAM slots, 2 HDD Bays*, 16GB RAM support -No Wireless Issues, at least for me.",48,56,Wireless,positive
1494,762,I agree with the previous comment that ASUS TECH SUPPORT IS HORRIBLE WHICH IS A CON IN MY OPINION.,39,56,ASUS TECH SUPPORT,negative
1495,113,"In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.",92,98,screen,negative
1496,113,"In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.",154,160,screen,negative
1497,113,"In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.",180,187,display,negative
1498,2836,"the mouse on the pad, the left button always sticks.",4,20,mouse on the pad,neutral
1499,2836,"the mouse on the pad, the left button always sticks.",26,37,left button,negative
1500,1459,  i have tried to charge on different batteries with no luck.,38,47,batteries,negative
1501,2188,"I would recommend this computer to anyone searching for the perfect laptop, and the battery life is amazing.",84,96,battery life,positive
1502,2274,"We use the built in tools often, iTunes is open nearly every day and works great with my iPhone.",11,25,built in tools,neutral
1503,2274,"We use the built in tools often, iTunes is open nearly every day and works great with my iPhone.",33,39,iTunes,positive
1504,2303,the size of has actually help me out quite a bit by me being able to fit it in an already full backpack and to use it at a resturant where the food on the table is always so space consuming.,4,8,size,positive
1505,2868,True quality at a great price!,5,12,quality,positive
1506,2868,True quality at a great price!,24,29,price,positive
1507,169,Not easy to carry.,12,17,carry,negative
1508,2409,The programs that come standard with the Leopard running system are enough for the average person to run all the basics.,4,12,programs,positive
1509,2409,The programs that come standard with the Leopard running system are enough for the average person to run all the basics.,41,63,Leopard running system,neutral
1510,1322,"So what am I supposed to do?  The LG service center cannot provide me the ""service"" when it is called the ""service center"".",34,51,LG service center,negative
1511,1322,"So what am I supposed to do?  The LG service center cannot provide me the ""service"" when it is called the ""service center"".",107,121,service center,negative
1512,1322,"So what am I supposed to do?  The LG service center cannot provide me the ""service"" when it is called the ""service center"".",75,82,service,negative
1513,1740,The Material this Pro is made out of seems a lot nicer than any PC  Specs: Like I said this performs a lot better than any computer I've had in the past.,4,12,Material,positive
1514,1740,The Material this Pro is made out of seems a lot nicer than any PC  Specs: Like I said this performs a lot better than any computer I've had in the past.,68,73,Specs,negative
1515,1740,The Material this Pro is made out of seems a lot nicer than any PC  Specs: Like I said this performs a lot better than any computer I've had in the past.,92,100,performs,positive
1516,2239,"After doing extensive research, macconnection had the lowest price on the 15"" MBP i5.",61,66,price,positive
1517,367,I am ADDICTED to photo booth!,17,28,photo booth,positive
1518,335,"The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing.",4,20,operating system,positive
1519,335,"The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing.",25,39,user interface,positive
1520,335,"The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing.",73,94,multi-touch track pad,positive
1521,3042,Hard disk - The new editions gives you more hard disk space (500GB instead of 320GB) but time has taught me never to trust an internal hard disk.,0,9,Hard disk,neutral
1522,3042,Hard disk - The new editions gives you more hard disk space (500GB instead of 320GB) but time has taught me never to trust an internal hard disk.,44,59,hard disk space,positive
1523,3042,Hard disk - The new editions gives you more hard disk space (500GB instead of 320GB) but time has taught me never to trust an internal hard disk.,126,144,internal hard disk,neutral
1524,1481,It is extremely portable and easily connects to WIFI at the library and elsewhere.,36,52,connects to WIFI,positive
1525,2491,"First things first, Macbook pro has many applications to make life easier, unlike the windows computers.",41,53,applications,positive
1526,2491,"First things first, Macbook pro has many applications to make life easier, unlike the windows computers.",86,93,windows,negative
1527,1648,And the screen on this thing is absolutely amazing for high quality videos and movies and gaming.,8,14,screen,positive
1528,1648,And the screen on this thing is absolutely amazing for high quality videos and movies and gaming.,90,96,gaming,positive
1529,1869,"  I considered I may have too much on the computer, but after looking, there was plenty of space and that is not the issue.",91,96,space,positive
1530,2763,I don't use my laptop in a way though that needs a long battery life so it's perfect for me.,56,68,battery life,conflict
1531,1457,  i must keep it plugged in at all times because it will not keep a charge for longer than four minutes.,68,74,charge,negative
1532,763,"Summary: I've had this laptop for 2 months, out of the blue the power adapter stops working.",64,77,power adapter,negative
1533,1977,"I saw walmart had the same computer for about $650 but still knowing what I know now,I would not buy it at that price.",112,117,price,negative
1534,2156,"Of course, for a student, weight is always an issue.",26,32,weight,neutral
1535,626,"Now mainboard is broken, have to wait for a new one.",4,13,mainboard,negative
1536,3056,"The speed difference is next to NOTHING for a mac, and the hard drive can be manually upgraded or you could just buy a $60 500gb external hard drive.",4,9,speed,negative
1537,3056,"The speed difference is next to NOTHING for a mac, and the hard drive can be manually upgraded or you could just buy a $60 500gb external hard drive.",59,69,hard drive,neutral
1538,3056,"The speed difference is next to NOTHING for a mac, and the hard drive can be manually upgraded or you could just buy a $60 500gb external hard drive.",123,148,500gb external hard drive,neutral
1539,1879,2.The wireless card is low quality.,6,19,wireless card,negative
1540,2121,They also use two totally different operating systems.,36,53,operating systems,neutral
1541,2420,They are about the same size keys.,29,33,keys,neutral
1542,2107,I wasn't really as concerned about portability (it's a very large laptop) but it's not hard to move around or take on a trip which was a pleasant surprise.,35,46,portability,conflict
1543,907,"The people are frustrating to work with, the product itself is very cheaply made, and the accessories are less than satisfactory.",90,101,accessories,negative
1544,160,"They offer the best warranty in the business, and don't 3rd party it out like Toshiba.",20,28,warranty,positive
1545,2926,The only problems are the sound isnt very loud I have to wear headphones.,26,31,sound,negative
1546,1632,Again- windows based machines were not giving me anything to work with!,7,14,windows,negative
1547,2142,"everything about a mac is wonderful, it takes a little used to learning and getting used to the new system, but you will learn fast and its all worth it.",100,106,system,neutral
1548,348,i love the size of the computer since i play games on it.,11,15,size,positive
1549,348,i love the size of the computer since i play games on it.,45,50,games,neutral
1550,1377,"You know, using the computer should be fun, not aggrevation, especially when you are playing games or working with photos.",85,98,playing games,neutral
1551,2167,There are no viruses or spyware to worry about like on a Windows computer.,57,64,Windows,negative
1552,2932,To be honest i think it was faulty equipment or something but idk.,35,44,equipment,negative
1553,2904,"I also love the small, convenient size of my laptop, making it a perfect tool for my academic studies.",34,38,size,positive
1554,440,"I love its solid build, light wt and excellent battery life (for now).",17,22,build,positive
1555,440,"I love its solid build, light wt and excellent battery life (for now).",30,32,wt,positive
1556,440,"I love its solid build, light wt and excellent battery life (for now).",47,59,battery life,positive
1557,2671,"while about 8 years ago, I hope that the quality has changed.",41,48,quality,negative
1558,1812,"The difference is it's a whole lot of fun using the laptop now, still learning the Apple navigation, but is fun and comes with a lot of cool apps.",83,99,Apple navigation,neutral
1559,1812,"The difference is it's a whole lot of fun using the laptop now, still learning the Apple navigation, but is fun and comes with a lot of cool apps.",141,145,apps,positive
1560,639,-I propose that I can just swap the hard drives.,36,47,hard drives,neutral
1561,2311,"The battery holds up well, it's built very solidly, and runs fast.",4,11,battery,positive
1562,2311,"The battery holds up well, it's built very solidly, and runs fast.",32,37,built,positive
1563,2311,"The battery holds up well, it's built very solidly, and runs fast.",56,60,runs,positive
1564,2725,Sound card is limited though.,0,10,Sound card,negative
1565,671,This is a nicely sized laptop with lots of processing power and long battery life.,43,59,processing power,positive
1566,671,This is a nicely sized laptop with lots of processing power and long battery life.,69,81,battery life,positive
1567,671,This is a nicely sized laptop with lots of processing power and long battery life.,17,22,sized,positive
1568,831,  The only thing I can imagine is that Sony jumped on early specifications for Vista requirements from Microsoft and designed it to those inadequate requirements.,79,84,Vista,negative
1569,111,"The keyboard, which generally felt okay even for someone used to a desktop keyboard, now looks terrible.",4,12,keyboard,conflict
1570,111,"The keyboard, which generally felt okay even for someone used to a desktop keyboard, now looks terrible.",67,83,desktop keyboard,neutral
1571,1564,The display is awesome.,4,11,display,positive
1572,6,The mouse is a little bit different than what you're used to though- it has one big flat panel and one full bar (instead of two separate ones) to click with- but you get used to it quite quickly.,4,9,mouse,conflict
1573,98,It took several weeks just to get them to acknowledge that I owned the warranty.,71,79,warranty,negative
1574,2584,The keyboard is like no other laptop keyboard.,4,12,keyboard,neutral
1575,2584,The keyboard is like no other laptop keyboard.,37,45,keyboard,neutral
1576,613,-Computer crashed frequently and battery life decreased very quickly.,33,45,battery life,negative
1577,637,-I propose that they can just swap the hard drives.,39,50,hard drives,neutral
1578,1061,Every driver on the drivers/applications DVD is everything you will need for a reload.,6,12,driver,positive
1579,1061,Every driver on the drivers/applications DVD is everything you will need for a reload.,20,44,drivers/applications DVD,positive
1580,1226,I called their repair depot as was told they would send Me a new box to return the computer to the repair depot.,15,27,repair depot,neutral
1581,1226,I called their repair depot as was told they would send Me a new box to return the computer to the repair depot.,99,111,repair depot,neutral
1582,2627,It's also fairly easy to use the Operating System.,33,49,Operating System,positive
1583,1980,"I know that ASUS is known for making motherboards, but this is the worst computer experience that I have ever had.",37,49,motherboards,conflict
1584,2558,We figure that after everything HIS pc actually ended up costing $350 more than my original Mac.,57,64,costing,negative
1585,1026,So having the AC plug go out on me and get lose or I could actually here it inside my computer on two of the three times is not good.,14,21,AC plug,negative
1586,2694,Peformance is good for the price.,0,10,Peformance,positive
1587,2694,Peformance is good for the price.,27,32,price,positive
1588,1228,The computer is currently in West Verginia doe to the method of shipping choosen by Toshiba.,64,72,shipping,negative
1589,755,Summary: HP knew they were shipping out bad BIOS and did nothing proactive to resolve it.,44,48,BIOS,negative
1590,1947,I had 3 months when the ports started going out.,24,29,ports,negative
1591,3017,"The improvements to the OS have been relatively gradual, but substantive.",24,26,OS,positive
1592,319,It is super easy to use.,20,23,use,positive
1593,1406,Many of my classmates computers hard drives crashed.,32,43,hard drives,negative
1594,22,Ease of use is just one of the benefits I love about my Mac.,8,11,use,positive
1595,2576,"I wouldn't play a first-person shooter with this, mind, but if you wanted to run MS Office, email, chat, download a video, listen to music from a certain fruit-named music store, and were looking for a highly portable yet powerful netbook to do that all in, I'd highly recommend checking this out.",81,90,MS Office,neutral
1596,1775,"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",57,65,shipping,positive
1597,1775,"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",100,105,price,positive
1598,1775,"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",36,42,budget,positive
1599,2279,The sheer power and flexibility makes the MacBook Pro a must have for any techie!,10,15,power,positive
1600,2279,The sheer power and flexibility makes the MacBook Pro a must have for any techie!,20,31,flexibility,positive
1601,2917,The notebook is lacking a HDMI port and a S-video port that would enable one to hook it to a TV.,26,35,HDMI port,negative
1602,2917,The notebook is lacking a HDMI port and a S-video port that would enable one to hook it to a TV.,42,54,S-video port,negative
1603,550,The speakers on it are useless too.,4,12,speakers,negative
1604,3076,Battery is lasting about 6 hours as I am surfing the web on Sundays while checking football scores and watching funny Youtube videos.,0,7,Battery,neutral
1605,3076,Battery is lasting about 6 hours as I am surfing the web on Sundays while checking football scores and watching funny Youtube videos.,41,56,surfing the web,neutral
1606,1768,Iphoto is great for adding pictures right to facebook and other social networking sites.,0,6,Iphoto,positive
1607,1936,"In early May I got it back and this time I only had it back for 1 day before it had a NEW issue so it was sent back in for the 6th time they ""expedited"" the repairs so I was only supposed to have to be without it for 3 days and it was supposed to be fixed, by a ""Senior Tech"".",263,274,Senior Tech,negative
1608,2859,"Some features arent friendly ( volume wheel, sound quality, etc.",31,43,volume wheel,negative
1609,2859,"Some features arent friendly ( volume wheel, sound quality, etc.",45,58,sound quality,negative
1610,2859,"Some features arent friendly ( volume wheel, sound quality, etc.",5,13,features,negative
1611,2745,"A cheaper price should not equal a ""cheap"" product.",10,15,price,positive
1612,2489,"I think the manual is somewhere on the hard drive, but I rather have a hard copy.",12,18,manual,neutral
1613,2489,"I think the manual is somewhere on the hard drive, but I rather have a hard copy.",39,49,hard drive,neutral
1614,2203,Thank you Best Buy for putting my computer together and installing my first software - you guys were GREAT too!,76,84,software,neutral
1615,1053,Adjust the sensitivity since it's not that responsive to begin with.,11,22,sensitivity,negative
1616,593,"After a couple of years, my battery life began to diminish but was replaced for free due to a company-wide recall of my particular battery.",28,40,battery life,conflict
